시군구,번지,본번,부번,단지명,전용면적,계약연도,계약일,거래금액,층,건축년도,도로명
대전광역시 서구 도안동,1364,1364,0,엘드수목토,84.9967,201612,24,31200,6,2010,도안동로 177
대전광역시 서구 도안동,1364,1364,0,엘드수목토,84.9818,201612,31,28200,3,2010,도안동로 177
대전광역시 서구 도안동,966,966,0,한라비발디,84.9822,201601,14,31000,8,2011,도안북로 136
대전광역시 서구 도안동,966,966,0,한라비발디,84.9025,201601,28,33300,5,2011,도안북로 136
대전광역시 서구 도안동,966,966,0,한라비발디,84.9025,201602,13,32000,3,2011,도안북로 136
대전광역시 서구 도안동,966,966,0,한라비발디,84.9334,201602,14,32800,20,2011,도안북로 136
대전광역시 서구 도안동,966,966,0,한라비발디,84.931,201602,25,33300,22,2011,도안북로 136
대전광역시 서구 도안동,966,966,0,한라비발디,84.9822,201603,7,32900,16,2011,도안북로 136
대전광역시 서구 도안동,966,966,0,한라비발디,84.9334,201603,10,30000,4,2011,도안북로 136
대전광역시 서구 도안동,966,966,0,한라비발디,84.9334,201603,31,32800,13,2011,도안북로 136
대전광역시 서구 도안동,966,966,0,한라비발디,84.9822,201604,1,30600,7,2011,도안북로 136
대전광역시 서구 도안동,966,966,0,한라비발디,84.931,201604,23,33000,22,2011,도안북로 136
대전광역시 서구 도안동,966,966,0,한라비발디,84.8679,201604,23,31800,10,2011,도안북로 136
대전광역시 서구 도안동,966,966,0,한라비발디,84.9334,201604,30,31500,6,2011,도안북로 136
대전광역시 서구 도안동,966,966,0,한라비발디,84.931,201605,16,32500,12,2011,도안북로 136
대전광역시 서구 도안동,966,966,0,한라비발디,84.931,201605,20,30200,3,2011,도안북로 136
대전광역시 서구 도안동,966,966,0,한라비발디,84.9025,201605,23,30900,2,2011,도안북로 136
대전광역시 서구 도안동,966,966,0,한라비발디,84.9167,201605,25,32500,11,2011,도안북로 136
대전광역시 서구 도안동,966,966,0,한라비발디,84.6537,201605,28,30950,6,2011,도안북로 136
대전광역시 서구 도안동,966,966,0,한라비발디,84.9025,201606,20,33000,4,2011,도안북로 136
대전광역시 서구 도안동,966,966,0,한라비발디,84.6537,201606,24,29000,1,2011,도안북로 136
대전광역시 서구 도안동,966,966,0,한라비발디,84.9334,201607,5,32000,13,2011,도안북로 136
대전광역시 서구 도안동,966,966,0,한라비발디,84.9926,201607,7,33500,5,2011,도안북로 136
대전광역시 서구 도안동,966,966,0,한라비발디,84.6537,201607,16,32000,18,2011,도안북로 136
대전광역시 서구 도안동,966,966,0,한라비발디,84.9167,201607,21,32000,12,2011,도안북로 136
대전광역시 서구 도안동,966,966,0,한라비발디,84.9025,201607,26,33400,7,2011,도안북로 136
대전광역시 서구 도안동,966,966,0,한라비발디,84.6537,201607,30,31000,17,2011,도안북로 136
대전광역시 서구 도안동,966,966,0,한라비발디,84.9167,201607,30,31500,9,2011,도안북로 136
대전광역시 서구 도안동,966,966,0,한라비발디,84.9025,201608,1,33300,17,2011,도안북로 136
대전광역시 서구 도안동,966,966,0,한라비발디,84.8679,201608,10,32500,9,2011,도안북로 136
대전광역시 서구 도안동,966,966,0,한라비발디,84.931,201608,15,32800,17,2011,도안북로 136
대전광역시 서구 도안동,966,966,0,한라비발디,84.9025,201608,28,33500,11,2011,도안북로 136
대전광역시 서구 도안동,966,966,0,한라비발디,84.9822,201609,1,30500,3,2011,도안북로 136
대전광역시 서구 도안동,966,966,0,한라비발디,84.9167,201609,13,32700,16,2011,도안북로 136
대전광역시 서구 도안동,966,966,0,한라비발디,84.6537,201609,19,31000,11,2011,도안북로 136
대전광역시 서구 도안동,966,966,0,한라비발디,84.931,201609,22,34200,23,2011,도안북로 136
대전광역시 서구 도안동,966,966,0,한라비발디,84.6537,201609,24,31750,10,2011,도안북로 136
대전광역시 서구 도안동,966,966,0,한라비발디,84.9334,201609,30,33000,14,2011,도안북로 136
대전광역시 서구 도안동,966,966,0,한라비발디,84.9025,201610,13,29700,1,2011,도안북로 136
대전광역시 서구 도안동,966,966,0,한라비발디,84.931,201610,15,32000,11,2011,도안북로 136
대전광역시 서구 도안동,966,966,0,한라비발디,84.9025,201610,17,34650,6,2011,도안북로 136
대전광역시 서구 도안동,966,966,0,한라비발디,84.9025,201610,18,34000,13,2011,도안북로 136
대전광역시 서구 도안동,966,966,0,한라비발디,84.9334,201610,22,33500,9,2011,도안북로 136
대전광역시 서구 도안동,966,966,0,한라비발디,84.9334,201610,23,32300,8,2011,도안북로 136
대전광역시 서구 도안동,966,966,0,한라비발디,84.9167,201610,27,30300,5,2011,도안북로 136
대전광역시 서구 도안동,966,966,0,한라비발디,84.9025,201610,30,33500,14,2011,도안북로 136
대전광역시 서구 도안동,966,966,0,한라비발디,84.6537,201611,1,31000,10,2011,도안북로 136
대전광역시 서구 도안동,966,966,0,한라비발디,84.931,201611,5,33800,19,2011,도안북로 136
대전광역시 서구 도안동,966,966,0,한라비발디,84.9167,201611,10,32400,7,2011,도안북로 136
대전광역시 서구 도안동,966,966,0,한라비발디,84.931,201611,11,33100,12,2011,도안북로 136
대전광역시 서구 도안동,966,966,0,한라비발디,84.9334,201611,15,31500,8,2011,도안북로 136
대전광역시 서구 도안동,966,966,0,한라비발디,84.9334,201611,19,32100,17,2011,도안북로 136
대전광역시 서구 도안동,966,966,0,한라비발디,84.931,201611,27,31950,8,2011,도안북로 136
대전광역시 서구 도안동,966,966,0,한라비발디,84.931,201611,30,31700,9,2011,도안북로 136
대전광역시 서구 도안동,966,966,0,한라비발디,84.9334,201612,3,32000,7,2011,도안북로 136
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.99,201601,5,37600,10,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.979,201601,18,37900,17,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.99,201602,1,34300,2,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.99,201602,3,35350,4,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.973,201602,16,40000,23,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.979,201602,20,38000,16,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.93,201602,29,37400,6,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.99,201602,29,37600,14,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.99,201603,5,37850,21,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.93,201603,13,37500,17,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.973,201603,13,36500,2,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.92,201603,26,33300,1,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.973,201604,8,37300,5,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.92,201604,25,35800,4,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.99,201605,2,36400,6,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.92,201605,8,36300,5,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.93,201605,9,36700,3,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.979,201605,14,38600,18,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.92,201605,30,37200,7,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.979,201606,1,39300,23,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.93,201606,11,37200,6,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.95,201606,17,33000,5,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.979,201606,26,37500,4,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.93,201607,9,37600,20,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.95,201607,9,37500,12,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.92,201607,12,33800,1,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.95,201607,22,37500,11,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.95,201607,30,37000,7,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.93,201608,1,37000,4,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.92,201608,6,37600,13,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.973,201608,13,39200,22,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.93,201608,16,37500,7,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.95,201609,5,35400,3,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.979,201609,17,40200,22,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.99,201609,20,35500,3,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.99,201609,22,38000,18,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.973,201609,24,39400,19,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.93,201609,27,37500,18,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.95,201610,3,37800,21,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.95,201610,16,39000,12,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.92,201610,16,36650,4,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.99,201610,20,35500,3,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.99,201610,27,35000,2,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.92,201610,30,34000,2,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.93,201611,5,38500,17,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.93,201611,5,38800,9,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.93,201611,10,38500,6,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.95,201611,12,35000,2,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.973,201611,13,40500,16,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.92,201611,22,38700,20,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.99,201612,4,35000,1,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.92,201612,5,38450,13,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.93,201612,14,40500,23,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.92,201612,20,38200,6,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.93,201612,20,38900,8,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.93,201612,28,38800,25,2013,도안동로 183
대전광역시 서구 도안동,1362,1362,0,현대아이파크,84.93,201612,30,39600,16,2013,도안동로 183
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.9542,201701,21,35450,21,2012,도안북로 125
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.8163,201701,21,36500,20,2012,도안북로 125
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.8163,201701,30,37500,24,2012,도안북로 125
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.8163,201702,12,34900,5,2012,도안북로 125
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.9542,201702,14,32500,3,2012,도안북로 125
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.9199,201702,25,35000,13,2012,도안북로 125
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.9542,201703,6,33700,23,2012,도안북로 125
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.8163,201703,27,34400,5,2012,도안북로 125
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.9542,201704,13,35000,15,2012,도안북로 125
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.9542,201704,14,32500,4,2012,도안북로 125
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.8163,201704,19,32000,1,2012,도안북로 125
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.9542,201705,8,34950,15,2012,도안북로 125
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.9542,201705,17,34400,13,2012,도안북로 125
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.9199,201705,24,36000,8,2012,도안북로 125
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.8163,201705,29,33000,4,2012,도안북로 125
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.8163,201706,2,35900,8,2012,도안북로 125
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.9542,201706,2,33700,5,2012,도안북로 125
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.9542,201706,8,32900,6,2012,도안북로 125
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.9199,201707,3,35700,8,2012,도안북로 125
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.9199,201707,29,36200,19,2012,도안북로 125
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.9542,201707,30,34000,20,2012,도안북로 125
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.9542,201708,10,35000,21,2012,도안북로 125
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.9542,201708,12,34600,17,2012,도안북로 125
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.8163,201708,23,36400,9,2012,도안북로 125
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.9542,201708,26,35200,19,2012,도안북로 125
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.9542,201708,31,33000,4,2012,도안북로 125
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.8163,201709,8,32000,3,2012,도안북로 125
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.9542,201709,8,34500,7,2012,도안북로 125
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.8163,201709,9,36700,11,2012,도안북로 125
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.8163,201709,10,36700,16,2012,도안북로 125
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.8163,201709,14,36650,19,2012,도안북로 125
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.9542,201709,16,34000,6,2012,도안북로 125
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.9542,201709,22,33500,7,2012,도안북로 125
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.9542,201709,23,34800,7,2012,도안북로 125
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.9542,201709,26,34700,24,2012,도안북로 125
